Year,Month,Solar_Radiation,Root_Zone_Moisture,Surface_Moisture,Precipitation,Humidity,Temperature,Skin_Temperature,Wind_Speed,Region,Production_Weight,Zone
2009,2,24.38,0.52,0.5,1.3,10.27,22.18,24.8,2.47,Kisii,0.15,Western
2009,1,22.11,0.53,0.52,2.6,10.79,21.28,23.54,2.38,Kisii,0.15,Western
2009,7,21.48,0.6,0.61,1.77,10.88,19.18,21.02,2.27,Kisii,0.15,Western
2009,6,22.58,0.68,0.7,2.1,11.94,19.69,20.97,2.16,Kisii,0.15,Western
2009,3,24.83,0.49,0.42,2.84,10.37,23.42,27.06,2.23,Kisii,0.15,Western
2009,5,20.72,0.71,0.75,6.89,13.24,19.66,20.65,1.77,Kisii,0.15,Western
2009,11,21.92,0.59,0.61,4.49,12.05,20.66,22.68,1.8,Kisii,0.15,Western
2009,10,21.08,0.56,0.57,3.84,11.81,21.11,23.37,1.87,Kisii,0.15,Western
2009,9,22.67,0.54,0.55,3.56,11.77,21.15,23.91,1.85,Kisii,0.15,Western
2010,4,22.25,0.8,0.82,9.31,13.91,20.68,21.76,1.6,Kisii,0.15,Western
2010,8,20.69,0.66,0.66,2.24,11.66,19.46,21.35,2.07,Kisii,0.15,Western
2010,12,22.05,0.67,0.69,3.99,11.7,19.91,21.34,1.83,Kisii,0.15,Western
2010,2,20.89,0.66,0.69,5.87,12.72,20.89,22.16,2.01,Kisii,0.15,Western
2010,1,22.69,0.76,0.78,5.26,11.62,19.73,20.52,2.19,Kisii,0.15,Western
2010,7,20.26,0.71,0.72,1.91,11.59,18.6,20.09,2.14,Kisii,0.15,Western
2010,6,20.12,0.8,0.82,3.34,12.69,19.06,20.16,2.0,Kisii,0.15,Western
2010,3,22.25,0.75,0.78,8.66,13.22,20.24,21.22,2.0,Kisii,0.15,Western
2010,5,20.37,0.86,0.86,6.73,13.58,19.72,20.57,2.21,Kisii,0.15,Western
2010,11,22.02,0.71,0.73,3.2,12.72,19.96,21.32,1.61,Kisii,0.15,Western
2010,10,21.52,0.71,0.74,5.67,12.68,19.89,21.39,1.58,Kisii,0.15,Western
2010,9,21.85,0.68,0.7,5.31,12.0,19.81,21.93,1.91,Kisii,0.15,Western
2011,4,23.79,0.65,0.67,4.19,12.53,21.11,22.85,1.91,Kisii,0.15,Western
2011,8,19.22,0.63,0.65,4.87,11.96,19.18,21.0,1.74,Kisii,0.15,Western
2011,12,21.61,0.82,0.82,3.16,12.32,19.41,20.35,1.73,Kisii,0.15,Western
2011,2,24.79,0.54,0.53,2.18,9.94,21.33,23.6,2.3,Kisii,0.15,Western
2011,1,23.19,0.6,0.61,1.9,10.8,20.43,22.19,2.32,Kisii,0.15,Western
2011,7,20.51,0.62,0.63,1.81,11.74,19.42,21.24,1.75,Kisii,0.15,Western
2011,6,18.89,0.65,0.67,3.56,12.78,19.36,20.76,1.76,Kisii,0.15,Western
2011,3,23.05,0.57,0.57,8.33,11.63,21.55,24.12,1.98,Kisii,0.15,Western
2011,5,21.21,0.69,0.73,4.54,13.14,20.08,21.48,1.69,Kisii,0.15,Western
2011,11,19.43,0.78,0.81,14.08,13.04,19.0,20.03,1.45,Kisii,0.15,Western
2011,10,22.11,0.64,0.67,4.88,12.57,20.21,21.98,1.76,Kisii,0.15,Western
2011,9,21.28,0.66,0.69,4.35,12.48,19.59,21.4,1.68,Kisii,0.15,Western
2012,4,19.84,0.62,0.66,10.21,12.93,19.96,21.55,1.72,Kisii,0.15,Western
2012,8,21.12,0.67,0.69,2.93,11.78,18.92,20.54,1.87,Kisii,0.15,Western
2012,12,20.9,0.74,0.77,7.58,12.98,19.84,21.03,1.64,Kisii,0.15,Western
2012,2,24.87,0.54,0.5,1.3,9.97,21.35,23.91,2.63,Kisii,0.15,Western
2012,1,24.97,0.66,0.67,0.26,10.05,19.84,21.07,2.22,Kisii,0.15,Western
2012,7,18.7,0.74,0.76,1.26,11.96,18.42,19.58,1.62,Kisii,0.15,Western
2012,6,18.53,0.79,0.81,6.76,12.4,18.43,19.39,1.97,Kisii,0.15,Western
2012,3,24.46,0.53,0.48,1.49,10.43,22.38,25.23,2.24,Kisii,0.15,Western
2012,5,20.35,0.79,0.81,7.12,13.25,19.27,20.31,1.76,Kisii,0.15,Western
2012,11,22.06,0.74,0.77,6.74,13.18,19.84,21.06,1.34,Kisii,0.15,Western
2012,10,22.42,0.64,0.66,6.27,12.35,20.54,22.51,1.93,Kisii,0.15,Western
2012,9,22.94,0.67,0.69,3.92,11.92,19.84,21.75,1.64,Kisii,0.15,Western
2013,4,21.24,0.82,0.84,13.3,13.88,19.53,20.56,1.57,Kisii,0.15,Western
2013,8,21.56,0.64,0.65,2.69,11.62,19.08,21.18,1.87,Kisii,0.15,Western
2013,12,20.62,0.64,0.67,4.53,12.39,19.84,21.45,1.75,Kisii,0.15,Western
2013,2,24.28,0.63,0.63,0.83,11.35,21.32,23.07,2.33,Kisii,0.15,Western
2013,1,22.96,0.73,0.75,2.31,12.37,20.14,21.15,2.08,Kisii,0.15,Western
2013,7,20.93,0.66,0.67,1.55,11.18,18.77,20.21,1.6,Kisii,0.15,Western
2013,6,19.77,0.75,0.77,1.85,12.35,18.95,20.39,1.96,Kisii,0.15,Western
2013,3,22.98,0.58,0.6,6.79,12.57,21.77,23.9,1.88,Kisii,0.15,Western
2013,5,22.25,0.84,0.84,4.47,12.91,19.58,20.65,2.05,Kisii,0.15,Western
2013,11,21.03,0.62,0.63,4.31,12.52,20.19,21.92,1.54,Kisii,0.15,Western
2013,10,23.49,0.62,0.62,1.87,11.72,20.48,22.67,1.74,Kisii,0.15,Western
2013,9,22.24,0.63,0.65,4.49,12.16,20.11,22.26,1.61,Kisii,0.15,Western
2014,4,23.05,0.59,0.6,2.18,12.77,21.22,23.36,1.44,Kisii,0.15,Western
2014,8,20.18,0.54,0.55,3.45,11.68,19.42,21.6,1.81,Kisii,0.15,Western
2014,12,21.75,0.61,0.62,2.81,12.05,20.48,22.18,1.78,Kisii,0.15,Western
2014,2,22.32,0.53,0.51,1.98,11.42,21.38,23.56,2.13,Kisii,0.15,Western
2014,1,23.69,0.57,0.56,0.68,11.09,21.46,23.59,2.02,Kisii,0.15,Western
2014,7,19.65,0.52,0.51,1.63,11.62,19.96,22.27,2.03,Kisii,0.15,Western
2014,6,19.81,0.57,0.57,1.81,12.11,20.17,22.24,1.95,Kisii,0.15,Western
2014,3,23.28,0.56,0.55,5.69,11.7,22.05,24.52,2.28,Kisii,0.15,Western
2014,5,21.12,0.57,0.58,3.58,12.47,21.08,23.22,1.92,Kisii,0.15,Western
2014,11,21.17,0.6,0.61,4.62,12.65,20.39,22.15,1.67,Kisii,0.15,Western
2014,10,22.14,0.58,0.6,4.86,12.38,20.66,22.86,1.85,Kisii,0.15,Western
2014,9,22.72,0.56,0.56,2.44,11.52,20.29,22.81,1.78,Kisii,0.15,Western
2015,4,20.29,0.72,0.76,13.06,13.46,19.77,20.92,1.57,Kisii,0.15,Western
2015,8,23.04,0.63,0.63,1.59,11.65,19.98,22.05,2.27,Kisii,0.15,Western
2015,12,20.36,0.91,0.9,9.75,13.49,19.65,20.5,1.6,Kisii,0.15,Western
2015,2,24.37,0.49,0.4,1.34,9.94,23.46,26.91,2.2,Kisii,0.15,Western
2015,1,23.93,0.53,0.5,0.28,9.29,21.33,23.67,2.13,Kisii,0.15,Western
2015,7,21.0,0.69,0.71,1.64,12.2,19.46,20.84,2.15,Kisii,0.15,Western
2015,6,18.66,0.81,0.81,3.0,13.01,18.91,19.73,1.72,Kisii,0.15,Western
2015,3,24.22,0.48,0.35,2.43,9.16,23.81,27.44,2.77,Kisii,0.15,Western
2015,5,20.69,0.82,0.83,10.18,13.52,19.74,20.6,1.83,Kisii,0.15,Western
2015,11,19.57,0.86,0.87,16.79,13.84,19.38,20.33,1.44,Kisii,0.15,Western
2015,10,21.39,0.63,0.66,7.83,12.91,21.02,22.84,1.76,Kisii,0.15,Western
2015,9,22.76,0.6,0.61,3.0,11.71,20.68,22.83,1.99,Kisii,0.15,Western
2016,4,19.86,0.71,0.74,11.75,14.13,20.67,22.0,1.69,Kisii,0.15,Western
2016,8,21.8,0.65,0.65,1.67,11.2,19.59,21.78,2.17,Kisii,0.15,Western
2016,12,23.27,0.61,0.6,0.65,11.61,20.65,22.45,2.54,Kisii,0.15,Western
2016,2,24.66,0.71,0.72,0.61,11.93,21.23,22.61,2.19,Kisii,0.15,Western
2016,1,20.21,0.82,0.83,3.49,13.49,20.17,21.01,1.77,Kisii,0.15,Western
2016,7,19.18,0.71,0.71,2.23,12.02,18.97,20.78,1.64,Kisii,0.15,Western
2016,6,20.4,0.77,0.79,1.86,12.48,19.09,20.39,1.78,Kisii,0.15,Western
2016,3,24.55,0.63,0.62,2.86,12.84,22.58,24.64,2.12,Kisii,0.15,Western
2016,5,20.6,0.86,0.86,6.92,13.77,19.64,20.76,1.56,Kisii,0.15,Western
2016,11,21.77,0.66,0.67,5.99,12.53,20.21,21.64,1.78,Kisii,0.15,Western
2016,10,23.37,0.63,0.63,2.64,12.01,20.97,23.18,1.78,Kisii,0.15,Western
2016,9,23.85,0.61,0.62,4.13,11.83,20.27,22.71,1.84,Kisii,0.15,Western
2017,4,22.7,0.63,0.66,7.51,12.87,21.38,22.93,2.0,Kisii,0.15,Western
2017,8,20.7,0.64,0.66,3.06,12.1,19.71,21.66,1.96,Kisii,0.15,Western
2017,12,23.44,0.78,0.79,1.37,12.38,19.95,20.96,2.3,Kisii,0.15,Western
2017,2,24.09,0.52,0.47,2.85,10.82,22.59,25.61,2.62,Kisii,0.15,Western
2017,1,24.22,0.51,0.41,0.68,9.3,21.93,25.01,3.06,Kisii,0.15,Western
2017,7,19.47,0.68,0.71,3.82,12.21,18.98,20.31,1.81,Kisii,0.15,Western
2017,6,21.4,0.74,0.76,2.7,12.78,19.61,20.68,1.89,Kisii,0.15,Western
2017,3,25.08,0.55,0.55,4.24,12.06,22.44,24.91,2.28,Kisii,0.15,Western
2017,5,21.47,0.77,0.79,10.22,13.13,20.06,21.13,2.0,Kisii,0.15,Western
2017,11,21.68,0.85,0.85,13.04,13.15,19.74,20.82,1.75,Kisii,0.15,Western
2017,10,22.94,0.7,0.72,7.28,12.76,20.39,21.88,1.92,Kisii,0.15,Western
2017,9,21.69,0.67,0.69,5.99,12.51,19.71,21.35,1.82,Kisii,0.15,Western
2018,4,18.02,0.9,0.9,16.56,13.49,18.53,19.18,1.65,Kisii,0.15,Western
2018,8,20.63,0.8,0.81,4.32,11.97,18.59,20.09,1.85,Kisii,0.15,Western
2018,12,21.32,0.81,0.83,7.93,12.97,19.88,20.9,1.86,Kisii,0.15,Western
2018,2,24.14,0.56,0.53,2.54,11.0,21.84,24.25,2.75,Kisii,0.15,Western
2018,1,21.85,0.65,0.65,0.7,11.19,19.76,21.36,1.94,Kisii,0.15,Western
2018,7,20.56,0.87,0.87,3.03,11.99,17.98,19.16,2.41,Kisii,0.15,Western
2018,6,19.37,0.95,0.92,6.28,12.96,18.54,19.59,1.86,Kisii,0.15,Western
2018,3,19.37,0.74,0.78,10.9,13.43,19.51,20.66,1.81,Kisii,0.15,Western
2018,5,19.99,0.98,0.95,14.03,13.61,19.18,19.99,1.86,Kisii,0.15,Western
2018,11,23.39,0.76,0.78,5.68,13.3,20.56,21.82,2.01,Kisii,0.15,Western
2018,10,22.42,0.72,0.73,4.42,12.44,20.17,21.91,2.18,Kisii,0.15,Western
2018,9,23.71,0.77,0.77,2.38,11.7,19.84,21.55,2.33,Kisii,0.15,Western
2019,4,23.08,0.55,0.55,5.64,12.83,22.58,24.9,1.97,Kisii,0.15,Western
2019,8,20.88,0.73,0.76,5.82,12.3,19.26,20.6,1.9,Kisii,0.15,Western
2019,12,19.01,0.99,0.96,14.22,13.88,19.11,19.8,1.5,Kisii,0.15,Western
2019,2,24.43,0.58,0.55,0.6,11.28,22.07,24.42,2.64,Kisii,0.15,Western
2019,1,23.45,0.71,0.72,0.67,11.86,20.52,21.78,2.31,Kisii,0.15,Western
2019,7,19.68,0.77,0.79,3.37,12.41,18.93,20.04,1.79,Kisii,0.15,Western
2019,6,17.21,0.78,0.8,6.93,13.41,18.9,19.9,1.72,Kisii,0.15,Western
2019,3,25.26,0.55,0.55,2.78,11.55,22.62,25.08,2.11,Kisii,0.15,Western
2019,5,21.32,0.7,0.74,8.45,13.36,20.45,21.68,1.86,Kisii,0.15,Western
2019,11,21.05,0.94,0.93,16.14,13.96,19.74,20.65,1.58,Kisii,0.15,Western
2019,10,21.36,0.83,0.84,16.9,13.15,19.85,20.97,1.9,Kisii,0.15,Western
2019,9,23.03,0.75,0.77,5.74,12.52,19.93,21.37,1.7,Kisii,0.15,Western
2020,4,20.93,0.95,0.93,13.44,13.98,19.82,20.72,1.84,Kisii,0.15,Western
2020,8,20.53,0.82,0.83,5.8,12.46,18.88,20.09,2.02,Kisii,0.15,Western
2020,12,22.73,0.88,0.87,2.64,12.4,19.78,20.69,1.88,Kisii,0.15,Western
2020,2,23.56,0.92,0.9,5.32,13.32,20.31,21.06,1.9,Kisii,0.15,Western
2020,1,20.95,0.94,0.91,10.5,13.45,19.82,20.55,1.77,Kisii,0.15,Western
2020,7,18.18,0.89,0.88,2.96,12.15,18.09,19.13,2.38,Kisii,0.15,Western
2020,6,19.09,0.94,0.91,7.95,12.97,18.62,19.52,2.16,Kisii,0.15,Western
2020,3,22.04,0.91,0.9,11.01,14.19,20.38,21.44,1.61,Kisii,0.15,Western
2020,5,21.92,0.98,0.95,12.75,13.97,19.67,20.5,2.09,Kisii,0.15,Western
2020,11,22.12,0.95,0.92,13.2,13.66,20.02,21.12,1.63,Kisii,0.15,Western
2020,10,22.35,0.8,0.82,9.62,12.81,19.86,21.3,1.61,Kisii,0.15,Western
2020,9,22.65,0.82,0.83,6.09,12.35,19.59,21.2,1.85,Kisii,0.15,Western
2021,4,21.57,0.8,0.82,14.75,13.58,20.12,21.31,1.65,Kisii,0.15,Western
2021,8,21.62,0.71,0.72,4.01,11.92,19.47,21.23,2.11,Kisii,0.15,Western
2021,12,20.46,0.83,0.84,6.19,13.39,20.15,21.06,1.81,Kisii,0.15,Western
2021,2,21.21,0.69,0.69,2.67,12.03,20.43,22.06,1.82,Kisii,0.15,Western
2021,1,21.44,0.77,0.78,2.28,12.08,19.71,21.07,2.04,Kisii,0.15,Western
2021,7,19.53,0.75,0.76,2.49,11.9,18.58,20.18,2.16,Kisii,0.15,Western
2021,6,20.76,0.83,0.84,1.34,12.5,19.04,20.24,2.06,Kisii,0.15,Western
2021,3,24.0,0.63,0.61,3.03,11.55,21.25,23.42,2.31,Kisii,0.15,Western
2021,5,20.53,0.93,0.91,10.33,13.84,19.52,20.44,1.57,Kisii,0.15,Western
2021,11,22.07,0.73,0.74,7.54,12.91,20.71,22.25,1.61,Kisii,0.15,Western
2021,10,22.39,0.76,0.78,4.73,13.17,20.6,22.23,1.77,Kisii,0.15,Western
2021,9,21.21,0.73,0.75,6.42,12.5,19.88,21.72,1.93,Kisii,0.15,Western
2022,4,20.98,0.7,0.72,8.6,12.97,20.82,22.19,1.79,Kisii,0.15,Western
2022,8,19.2,0.75,0.78,6.03,12.34,18.92,20.51,1.72,Kisii,0.15,Western
2022,12,19.49,0.75,0.78,5.55,12.7,19.94,21.23,1.82,Kisii,0.15,Western
2022,2,21.88,0.72,0.74,3.38,12.63,20.11,21.54,1.71,Kisii,0.15,Western
2022,1,21.9,0.77,0.79,3.1,11.62,19.31,20.15,2.22,Kisii,0.15,Western
2022,7,19.77,0.71,0.74,4.29,11.64,18.68,20.1,2.15,Kisii,0.15,Western
2022,6,20.3,0.81,0.81,3.52,12.06,18.76,19.78,2.15,Kisii,0.15,Western
2022,3,24.78,0.63,0.63,4.02,11.6,21.63,23.68,2.13,Kisii,0.15,Western
2022,5,20.37,0.83,0.83,7.97,13.6,19.83,20.74,1.7,Kisii,0.15,Western
2022,11,18.16,0.73,0.75,6.94,12.79,19.93,21.18,1.67,Kisii,0.15,Western
2022,10,21.78,0.72,0.72,2.66,12.08,20.43,22.27,1.64,Kisii,0.15,Western
2022,9,21.76,0.79,0.81,5.74,12.4,19.55,21.09,2.01,Kisii,0.15,Western
2023,4,20.38,0.86,0.86,14.93,14.0,20.15,21.13,1.58,Kisii,0.15,Western
2023,8,21.11,0.72,0.73,3.35,11.91,20.21,22.17,2.35,Kisii,0.15,Western
2023,12,21.1,0.94,0.92,5.35,14.0,20.37,21.42,1.7,Kisii,0.15,Western
2023,2,24.55,0.56,0.53,2.11,10.46,21.86,24.29,2.45,Kisii,0.15,Western
2023,1,24.27,0.67,0.67,0.69,10.7,20.0,21.43,2.52,Kisii,0.15,Western
2023,7,20.11,0.8,0.82,1.81,11.98,19.0,20.18,2.18,Kisii,0.15,Western
2023,6,18.81,0.87,0.87,4.46,13.21,19.52,20.62,1.87,Kisii,0.15,Western
2023,3,20.25,0.68,0.7,12.56,13.04,20.55,22.06,1.85,Kisii,0.15,Western
2023,5,22.47,0.93,0.91,12.5,13.58,20.08,21.02,2.01,Kisii,0.15,Western
2023,11,18.93,0.95,0.94,25.97,13.87,19.85,20.79,1.95,Kisii,0.15,Western
2023,10,21.71,0.81,0.83,7.7,13.21,20.96,22.25,1.88,Kisii,0.15,Western
2023,9,21.81,0.79,0.81,9.38,13.28,20.44,22.03,1.8,Kisii,0.15,Western
2024,4,19.71,0.94,0.92,21.78,14.56,20.2,21.16,1.58,Kisii,0.15,Western
2024,8,20.03,0.81,0.82,3.48,12.34,19.48,20.96,1.88,Kisii,0.15,Western
2024,12,20.87,0.91,0.9,10.85,13.17,19.91,20.85,1.81,Kisii,0.15,Western
2024,2,22.31,0.79,0.8,3.08,13.19,21.11,22.5,1.93,Kisii,0.15,Western
2024,1,18.98,0.89,0.88,5.93,13.44,19.7,20.66,1.52,Kisii,0.15,Western
2024,7,17.1,0.87,0.87,4.6,12.92,18.97,19.99,1.64,Kisii,0.15,Western
2024,6,19.96,0.94,0.91,4.39,13.15,19.31,20.22,2.09,Kisii,0.15,Western
2024,3,23.75,0.73,0.74,5.84,13.38,21.98,23.75,2.13,Kisii,0.15,Western
2024,5,20.24,0.99,0.96,15.49,14.58,20.33,21.19,1.65,Kisii,0.15,Western
2024,11,19.07,0.79,0.8,13.71,13.38,20.1,21.39,1.69,Kisii,0.15,Western
2024,10,21.55,0.74,0.74,3.77,12.76,20.71,22.56,1.78,Kisii,0.15,Western
2024,9,21.51,0.74,0.75,4.7,12.28,20.42,22.38,2.21,Kisii,0.15,Western
2025,4,20.45,0.87,0.87,12.03,14.0,20.25,21.25,1.44,Kisii,0.15,Western
2025,8,18.51,0.92,0.9,13.2,12.37,18.5,19.62,1.74,Kisii,0.15,Western
2025,12,,0.8,0.81,5.5,12.67,20.07,21.25,2.15,Kisii,0.15,Western
2025,2,25.66,0.73,0.73,0.56,11.02,20.72,21.98,2.84,Kisii,0.15,Western
2025,1,22.16,0.84,0.84,3.05,12.23,19.54,20.3,2.29,Kisii,0.15,Western
2025,7,18.63,0.9,0.89,6.0,12.54,18.71,19.88,1.85,Kisii,0.15,Western
2025,6,19.31,0.93,0.9,4.09,12.71,18.91,19.82,1.95,Kisii,0.15,Western
2025,3,21.43,0.69,0.7,8.12,13.08,21.29,23.11,1.94,Kisii,0.15,Western
2025,5,20.23,0.96,0.93,14.13,13.69,19.45,20.24,1.83,Kisii,0.15,Western
2025,11,21.89,0.92,0.9,5.78,12.83,19.95,20.9,2.14,Kisii,0.15,Western
2025,10,19.7,0.9,0.89,9.55,12.92,19.54,20.68,1.62,Kisii,0.15,Western
2025,9,21.71,0.91,0.89,6.15,12.62,19.93,21.23,1.72,Kisii,0.15,Western
1990,4,19.16,0.58,0.63,7.01,12.39,18.14,18.95,1.89,Nakuru,0.1,Rift Valley
1990,8,18.32,0.52,0.55,3.59,10.51,17.28,18.66,1.88,Nakuru,0.1,Rift Valley
1990,12,20.05,0.49,0.48,1.54,10.15,17.43,18.76,2.64,Nakuru,0.1,Rift Valley
1990,2,20.29,0.47,0.47,2.61,10.44,19.26,20.84,2.14,Nakuru,0.1,Rift Valley
1990,1,20.9,0.51,0.51,1.7,9.59,17.31,18.62,2.48,Nakuru,0.1,Rift Valley
1990,7,18.32,0.52,0.55,3.43,10.4,16.76,17.91,1.76,Nakuru,0.1,Rift Valley
1990,6,20.02,0.52,0.52,0.94,10.45,17.77,19.07,1.92,Nakuru,0.1,Rift Valley
1990,3,20.38,0.52,0.54,4.1,11.39,18.92,20.39,2.34,Nakuru,0.1,Rift Valley
1990,5,20.4,0.55,0.58,3.3,11.88,18.31,19.3,1.93,Nakuru,0.1,Rift Valley
1990,11,19.89,0.51,0.53,3.29,11.0,17.98,19.19,2.55,Nakuru,0.1,Rift Valley
1990,10,19.67,0.49,0.49,2.44,10.35,18.59,20.1,2.37,Nakuru,0.1,Rift Valley
1990,9,21.76,0.51,0.52,2.17,9.76,18.14,19.79,2.42,Nakuru,0.1,Rift Valley
1991,4,20.43,0.44,0.42,1.86,10.42,19.85,21.72,2.64,Nakuru,0.1,Rift Valley
1991,8,19.17,0.52,0.56,4.68,11.04,17.12,18.2,1.51,Nakuru,0.1,Rift Valley
1991,12,20.13,0.47,0.46,1.28,9.94,17.88,19.24,2.4,Nakuru,0.1,Rift Valley
1991,2,24.03,0.44,0.38,0.46,8.27,19.35,21.36,2.58,Nakuru,0.1,Rift Valley
1991,1,21.66,0.46,0.45,1.62,9.45,18.42,20.05,2.55,Nakuru,0.1,Rift Valley
1991,7,16.72,0.51,0.54,3.86,10.5,16.66,17.73,1.91,Nakuru,0.1,Rift Valley
1991,6,17.94,0.49,0.51,3.49,11.22,18.15,19.29,1.6,Nakuru,0.1,Rift Valley
1991,3,22.5,0.44,0.4,1.98,9.24,19.86,21.81,2.7,Nakuru,0.1,Rift Valley
1991,5,18.9,0.47,0.49,4.01,11.45,19.08,20.3,2.28,Nakuru,0.1,Rift Valley
1991,11,19.46,0.49,0.5,1.98,10.73,17.81,19.1,2.46,Nakuru,0.1,Rift Valley
1991,10,20.27,0.5,0.51,2.51,10.16,18.24,19.64,1.98,Nakuru,0.1,Rift Valley
1991,9,21.89,0.53,0.55,2.9,10.16,17.53,18.74,1.87,Nakuru,0.1,Rift Valley
1992,4,20.71,0.46,0.46,4.64,11.17,19.84,21.43,2.21,Nakuru,0.1,Rift Valley
1992,8,18.4,0.54,0.59,5.1,10.66,16.31,17.37,1.72,Nakuru,0.1,Rift Valley
1992,12,19.45,0.48,0.48,1.88,10.67,17.89,19.18,2.71,Nakuru,0.1,Rift Valley
1992,2,23.23,0.43,0.36,0.65,8.3,20.0,22.11,2.51,Nakuru,0.1,Rift Valley
1992,1,21.93,0.44,0.38,0.35,9.1,18.83,20.66,2.78,Nakuru,0.1,Rift Valley
1992,7,17.82,0.51,0.55,4.14,10.63,16.71,17.84,1.7,Nakuru,0.1,Rift Valley
1992,6,17.35,0.48,0.49,3.23,10.85,17.83,19.07,1.72,Nakuru,0.1,Rift Valley
1992,3,23.46,0.42,0.32,0.66,8.78,20.56,22.72,3.07,Nakuru,0.1,Rift Valley
1992,5,19.84,0.48,0.49,2.79,10.78,18.84,20.15,2.46,Nakuru,0.1,Rift Valley
1992,11,19.95,0.49,0.49,1.28,10.29,17.71,19.04,2.68,Nakuru,0.1,Rift Valley
1992,10,20.38,0.52,0.56,3.98,10.98,17.71,18.93,1.86,Nakuru,0.1,Rift Valley
1992,9,20.36,0.53,0.55,2.71,10.2,17.17,18.48,2.17,Nakuru,0.1,Rift Valley
1993,4,21.41,0.44,0.41,1.82,10.14,19.9,21.83,2.82,Nakuru,0.1,Rift Valley
1993,8,20.2,0.5,0.51,2.82,9.61,16.92,18.36,2.24,Nakuru,0.1,Rift Valley
1993,12,20.11,0.46,0.45,1.55,10.44,18.32,19.81,2.75,Nakuru,0.1,Rift Valley
1993,2,21.29,0.47,0.47,1.12,9.71,18.21,19.8,2.55,Nakuru,0.1,Rift Valley
1993,1,17.55,0.49,0.51,3.85,10.58,17.25,18.35,2.63,Nakuru,0.1,Rift Valley
1993,7,17.76,0.5,0.52,3.04,10.17,16.36,17.55,1.72,Nakuru,0.1,Rift Valley
1993,6,18.23,0.5,0.52,3.73,10.88,17.46,18.62,2.0,Nakuru,0.1,Rift Valley
1993,3,24.7,0.44,0.4,0.87,8.7,19.26,21.23,2.83,Nakuru,0.1,Rift Valley
1993,5,19.9,0.48,0.5,3.68,11.13,18.8,20.07,2.35,Nakuru,0.1,Rift Valley
1993,11,19.75,0.46,0.47,2.38,10.86,18.62,20.17,2.46,Nakuru,0.1,Rift Valley
1993,10,22.13,0.46,0.44,1.6,9.62,19.28,21.28,2.45,Nakuru,0.1,Rift Valley
1993,9,21.56,0.47,0.47,2.0,9.01,18.2,20.2,2.32,Nakuru,0.1,Rift Valley
1994,4,21.23,0.46,0.45,4.98,10.78,20.09,21.89,2.43,Nakuru,0.1,Rift Valley
1994,8,18.48,0.55,0.6,3.84,10.62,16.58,17.57,1.95,Nakuru,0.1,Rift Valley
1994,12,20.65,0.51,0.52,1.51,10.41,17.03,18.15,2.7,Nakuru,0.1,Rift Valley
1994,2,22.8,0.43,0.36,1.22,8.27,19.48,21.37,2.39,Nakuru,0.1,Rift Valley
1994,1,22.76,0.43,0.35,0.29,8.54,19.01,20.96,2.82,Nakuru,0.1,Rift Valley
1994,7,18.36,0.55,0.59,4.01,10.81,16.2,17.06,1.83,Nakuru,0.1,Rift Valley
1994,6,18.79,0.53,0.58,4.57,11.37,17.15,18.05,1.62,Nakuru,0.1,Rift Valley
1994,3,23.31,0.43,0.39,1.68,9.21,20.42,22.58,2.69,Nakuru,0.1,Rift Valley
1994,5,19.83,0.53,0.57,5.7,11.49,18.0,18.91,2.36,Nakuru,0.1,Rift Valley
1994,11,18.38,0.54,0.59,6.07,12.08,17.82,18.78,2.09,Nakuru,0.1,Rift Valley
1994,10,21.07,0.48,0.48,2.1,10.28,18.85,20.49,2.33,Nakuru,0.1,Rift Valley
1994,9,22.47,0.51,0.51,1.41,9.84,18.16,19.84,2.2,Nakuru,0.1,Rift Valley
1995,4,20.46,0.46,0.47,3.59,11.04,19.77,21.44,2.71,Nakuru,0.1,Rift Valley
1995,8,19.36,0.5,0.51,2.55,10.11,17.52,18.97,2.15,Nakuru,0.1,Rift Valley
1995,12,19.45,0.47,0.47,1.23,10.39,17.88,19.31,2.85,Nakuru,0.1,Rift Valley
1995,2,22.51,0.46,0.44,1.38,9.42,19.15,20.99,2.38,Nakuru,0.1,Rift Valley
1995,1,23.49,0.46,0.45,0.78,8.38,17.61,19.06,2.42,Nakuru,0.1,Rift Valley
1995,7,16.3,0.52,0.55,3.22,10.76,16.65,17.64,1.91,Nakuru,0.1,Rift Valley
1995,6,18.91,0.5,0.52,3.42,11.05,17.94,19.04,1.63,Nakuru,0.1,Rift Valley
1995,3,21.84,0.48,0.49,3.58,10.31,18.82,20.33,2.65,Nakuru,0.1,Rift Valley
1995,5,19.5,0.5,0.53,3.97,11.46,18.6,19.75,2.34,Nakuru,0.1,Rift Valley
1995,11,19.88,0.5,0.52,2.31,11.47,18.0,19.26,2.18,Nakuru,0.1,Rift Valley
1995,10,19.25,0.51,0.53,3.62,10.9,18.26,19.57,2.26,Nakuru,0.1,Rift Valley
1995,9,19.98,0.51,0.53,3.34,10.55,17.87,19.25,1.99,Nakuru,0.1,Rift Valley
1996,4,22.56,0.46,0.46,2.27,10.5,19.48,21.2,2.65,Nakuru,0.1,Rift Valley
1996,8,18.64,0.53,0.57,4.23,10.99,16.92,18.04,1.48,Nakuru,0.1,Rift Valley
1996,12,21.22,0.47,0.45,0.71,9.5,17.8,19.34,2.54,Nakuru,0.1,Rift Valley
